# Time-averaged data for fix OUT2
# TimeStep v_vT v_rho v_ent
1641000 1082.97 7.1044 -4.72999
1642000 1077.81 7.10564 -4.73124
1643000 1080.51 7.1098 -4.72658
1644000 1076.24 7.10483 -4.73566
1645000 1069.42 7.10305 -4.74306
1646000 1072.21 7.10022 -4.74573
1647000 1075.44 7.10141 -4.74234
1648000 1073.47 7.10162 -4.74472
1649000 1066.17 7.10363 -4.74325
1650000 1070.83 7.10404 -4.74225
1651000 1067.03 7.1024 -4.74608
1652000 1067.44 7.10397 -4.74123
1653000 1068.68 7.11042 -4.73391
1654000 1067.26 7.10683 -4.73861
1655000 1065.4 7.10855 -4.7394
1656000 1060.61 7.11027 -4.73457
1657000 1067.7 7.10944 -4.73822
1658000 1063.33 7.10853 -4.74093
1659000 1062.46 7.10933 -4.74074
1660000 1059.04 7.1092 -4.73906
1661000 1059.35 7.10836 -4.74308
1662000 1061.05 7.1038 -4.74916
1663000 1052.3 7.10554 -4.75084
1664000 1055.9 7.10669 -4.74839
1665000 1053.71 7.10675 -4.74652
1666000 1059.92 7.1078 -4.74805
1667000 1052.02 7.11 -4.74405
1668000 1050.01 7.11318 -4.73956
1669000 1048.02 7.11571 -4.73779
1670000 1051.83 7.1121 -4.74314
1671000 1047.96 7.11227 -4.74681
1672000 1048.65 7.11135 -4.74739
1673000 1044.6 7.10716 -4.75598
1674000 1042.9 7.11059 -4.75147
1675000 1047.98 7.10947 -4.748
1676000 1042.23 7.1154 -4.74422
1677000 1047.44 7.11496 -4.74193
1678000 1045.84 7.11692 -4.7432
1679000 1042.94 7.11163 -4.74883
1680000 1036.78 7.1111 -4.75196
1681000 1037.24 7.11166 -4.75572
1682000 1029.03 7.11382 -4.75161
1683000 1034.65 7.11588 -4.74697
1684000 1033.72 7.11578 -4.74849
1685000 1041.76 7.11369 -4.75302
1686000 1037.98 7.12264 -4.73746
1687000 1028.53 7.1184 -4.74618
1688000 1036.1 7.11328 -4.75203
1689000 1029.95 7.11505 -4.75514
1690000 1030.21 7.1189 -4.74514
1691000 1031.32 7.11906 -4.74656
1692000 1029.29 7.12072 -4.74918
1693000 1031.68 7.11693 -4.74931
1694000 1023.43 7.11642 -4.75591
1695000 1024.42 7.11489 -4.75737
1696000 1026.61 7.11378 -4.76101
1697000 1023.1 7.11859 -4.75326
1698000 1027.36 7.11901 -4.74929
1699000 1021.29 7.12134 -4.74783
1700000 1023.92 7.11719 -4.75335
1701000 1015.55 7.1191 -4.75502
1702000 1016.9 7.12431 -4.74865
1703000 1016.28 7.12443 -4.75205
1704000 1008.11 7.12294 -4.75404
1705000 1019.24 7.11766 -4.75866
1706000 1010.17 7.11772 -4.7639
1707000 1013.75 7.12225 -4.75265
1708000 1015.48 7.12046 -4.75898
1709000 1009.25 7.12325 -4.75485
1710000 1007.66 7.1195 -4.76249
1711000 1009.33 7.1212 -4.75835
1712000 1005.17 7.12527 -4.75609
1713000 1013.96 7.12546 -4.75317
1714000 1009.81 7.12622 -4.75562
1715000 1005.65 7.12172 -4.76311
1716000 1008.34 7.1231 -4.75949
1717000 999.03 7.12442 -4.76238
1718000 1003.06 7.12249 -4.76189
1719000 1001.03 7.12805 -4.75502
1720000 998.289 7.12385 -4.7628
1721000 1000.5 7.12633 -4.75922
1722000 999.693 7.12507 -4.76141
1723000 996.068 7.12759 -4.7624
1724000 994.151 7.12714 -4.75818
1725000 996.485 7.12552 -4.76363
1726000 1000.58 7.12444 -4.76434
1727000 992.908 7.12734 -4.76291
1728000 991.512 7.12531 -4.76919
1729000 993.966 7.12676 -4.76403
1730000 989.148 7.13168 -4.75634
1731000 987.57 7.12889 -4.76139
1732000 986.471 7.1266 -4.76741
1733000 986.61 7.12654 -4.76494
1734000 989.098 7.13205 -4.76332
1735000 988.767 7.12623 -4.76836
1736000 984.999 7.12746 -4.77142
1737000 982.192 7.1276 -4.76335
1738000 978.243 7.12979 -4.76563
1739000 983.454 7.13034 -4.76298
1740000 978.917 7.12887 -4.76848
1741000 982.485 7.12886 -4.76656
1742000 976.089 7.12893 -4.77092
1743000 976.914 7.13551 -4.76202
1744000 971.938 7.13229 -4.76802
1745000 974.34 7.12983 -4.76913
1746000 969.604 7.13239 -4.76941
1747000 973.015 7.13077 -4.77077
1748000 970.512 7.13625 -4.76595
1749000 975.554 7.13396 -4.769
1750000 967.559 7.13181 -4.77045
1751000 975.735 7.13697 -4.76629
1752000 965.032 7.13419 -4.76999
1753000 968.324 7.12709 -4.77749
1754000 968.866 7.13658 -4.76683
1755000 959.851 7.13709 -4.76914
1756000 962.041 7.13259 -4.776
1757000 965.536 7.13066 -4.77796
1758000 961.301 7.13817 -4.7679
1759000 957.078 7.13537 -4.77586
1760000 957.64 7.13516 -4.77397
1761000 961.908 7.1359 -4.7735
1762000 956.936 7.12999 -4.78347
1763000 962.808 7.13735 -4.77494
1764000 953.23 7.13662 -4.77314
1765000 954.563 7.13672 -4.77474
1766000 952.541 7.13793 -4.77597
1767000 956.076 7.14065 -4.77153
1768000 953.348 7.13738 -4.77768
1769000 949.896 7.14042 -4.77275
1770000 947.013 7.13498 -4.78129
1771000 947.614 7.14138 -4.77357
1772000 950 7.14073 -4.77385
1773000 941.782 7.13809 -4.77978
1774000 951.845 7.13827 -4.77606
1775000 946.925 7.13991 -4.77937
1776000 946.935 7.13827 -4.78068
1777000 944.675 7.14259 -4.77628
1778000 939.878 7.14228 -4.77727
1779000 942.19 7.1366 -4.78706
1780000 942.935 7.1432 -4.77614
1781000 929.995 7.14017 -4.78507
1782000 939.505 7.14462 -4.77739
1783000 943.223 7.14426 -4.77586
1784000 936.753 7.14 -4.78673
1785000 936.994 7.1453 -4.77632
1786000 933.397 7.14283 -4.78192
1787000 934.798 7.14285 -4.78215
1788000 929.032 7.14513 -4.78226
1789000 931.067 7.14496 -4.78056
1790000 930.635 7.14529 -4.78328
1791000 928.876 7.14369 -4.78147
1792000 931.047 7.149 -4.77611
1793000 925.989 7.13959 -4.79017
1794000 926.52 7.14713 -4.77965
1795000 927.888 7.14449 -4.78702
1796000 924.578 7.14983 -4.77718
1797000 918.735 7.1489 -4.78167
1798000 914.515 7.14032 -4.7977
1799000 921.631 7.14917 -4.78022
1800000 918.055 7.14882 -4.78405
1801000 922.123 7.15022 -4.78179
1802000 921.623 7.14271 -4.79247
1803000 918.739 7.15059 -4.78142
1804000 914.343 7.15189 -4.77998
1805000 913.672 7.14727 -4.78763
1806000 910.173 7.1487 -4.78468
1807000 911.017 7.14875 -4.78593
1808000 914.375 7.14723 -4.78673
1809000 910.066 7.147 -4.79173
1810000 908.556 7.15452 -4.77926
1811000 913.001 7.14679 -4.79203
1812000 904.575 7.15197 -4.78445
1813000 908.176 7.15125 -4.78668
1814000 908.626 7.14881 -4.79389
1815000 908.556 7.14816 -4.79298
1816000 904.599 7.15231 -4.7889
1817000 906.66 7.15098 -4.79125
1818000 904.604 7.1519 -4.78779
1819000 896.967 7.14821 -4.79907
1820000 900.962 7.15218 -4.79117
1821000 899.931 7.14962 -4.79442
1822000 896.855 7.15279 -4.79324
1823000 907.387 7.15479 -4.78503
1824000 891.656 7.14853 -4.80222
1825000 889.865 7.15701 -4.78977
1826000 890.232 7.15407 -4.79165
1827000 890.94 7.15659 -4.79162
1828000 896.735 7.15516 -4.79085
1829000 890.298 7.15347 -4.79555
1830000 889.371 7.15574 -4.79213
1831000 888.522 7.15904 -4.78953
1832000 885.298 7.1562 -4.79417
1833000 884.305 7.15366 -4.7962
1834000 886.359 7.15794 -4.79205
1835000 885.373 7.15776 -4.79057
1836000 879.695 7.15525 -4.79851
1837000 884.775 7.15834 -4.79494
1838000 882.36 7.15927 -4.79016
1839000 876.153 7.15559 -4.80114
1840000 882.967 7.15726 -4.79562
1841000 872.043 7.15832 -4.79695
1842000 879.714 7.15628 -4.79698
1843000 878.018 7.16072 -4.79512
1844000 877.803 7.15476 -4.80123
1845000 876.357 7.16356 -4.78947
1846000 874.997 7.15721 -4.79954
1847000 872.396 7.15935 -4.79788
1848000 869.667 7.15914 -4.79908
1849000 869.254 7.16386 -4.7915
1850000 875.317 7.15789 -4.80179
1851000 873.009 7.16333 -4.79425
1852000 869.469 7.15666 -4.8057
1853000 870.137 7.16366 -4.79448
1854000 863.092 7.15957 -4.80352
1855000 864.258 7.16144 -4.79977
1856000 866.839 7.1629 -4.79912
1857000 861.31 7.16105 -4.80038
1858000 861.826 7.16321 -4.79979
1859000 864.521 7.16101 -4.80177
1860000 855.898 7.16275 -4.80065
1861000 863.219 7.16242 -4.80483
1862000 859.797 7.16559 -4.79847
1863000 858.485 7.16007 -4.80831
1864000 853.32 7.16876 -4.79741
1865000 852.8 7.16049 -4.80868
1866000 851.92 7.16787 -4.79762
1867000 855.574 7.1608 -4.80988
1868000 851.952 7.16823 -4.79699
1869000 849.494 7.1628 -4.81093
1870000 850.033 7.16574 -4.80364
1871000 847.338 7.16513 -4.80738
1872000 851.978 7.16816 -4.8
1873000 847.599 7.16365 -4.81093
1874000 848.186 7.16885 -4.80079
1875000 846.935 7.16464 -4.8103
1876000 844.289 7.1689 -4.80593
1877000 844.018 7.1664 -4.80879
1878000 846.568 7.16585 -4.80505
1879000 840.6 7.16696 -4.80888
1880000 837.157 7.16814 -4.80916
1881000 838.087 7.16772 -4.8076
1882000 837.11 7.16723 -4.81097
1883000 835.864 7.17416 -4.80202
1884000 841.024 7.16459 -4.81382
1885000 834.791 7.17028 -4.80802
1886000 831.641 7.16698 -4.81371
1887000 834.394 7.17254 -4.80561
1888000 831.375 7.16891 -4.81211
1889000 827.334 7.16782 -4.81192
1890000 832.442 7.17333 -4.80704
1891000 829.064 7.17257 -4.80699
1892000 826.119 7.16782 -4.81761
1893000 826.444 7.17063 -4.81439
1894000 826.359 7.17229 -4.80998
1895000 827.041 7.17334 -4.81041
1896000 821.772 7.16856 -4.817
1897000 823.164 7.17504 -4.80869
1898000 824.047 7.17054 -4.81506
1899000 822.046 7.17528 -4.80878
1900000 823.722 7.16988 -4.81628
1901000 817.819 7.17626 -4.81085
1902000 817.014 7.17124 -4.8151
1903000 815.871 7.17412 -4.815
1904000 811.831 7.17539 -4.8123
1905000 817.286 7.1713 -4.81721
1906000 816.436 7.17768 -4.80855
1907000 811.286 7.17308 -4.81728
1908000 811.557 7.17584 -4.81232
1909000 807.641 7.17778 -4.81128
1910000 811.372 7.17305 -4.81859
1911000 807.483 7.17539 -4.8187
1912000 806.162 7.17357 -4.82197
1913000 805.485 7.1824 -4.80693
1914000 806.214 7.17486 -4.82044
1915000 802.562 7.17651 -4.81792
1916000 804.012 7.17502 -4.82043
1917000 800.347 7.18034 -4.81408
1918000 799.644 7.17517 -4.82271
1919000 805.976 7.1757 -4.8216
1920000 796.949 7.18174 -4.813
1921000 798.411 7.17711 -4.81919
1922000 793.993 7.17771 -4.82302
1923000 799.891 7.17908 -4.8198
1924000 797.249 7.18064 -4.81792
1925000 795.395 7.18025 -4.81969
1926000 794.897 7.18011 -4.81866
1927000 791.375 7.17615 -4.82712
1928000 791.077 7.18242 -4.81776
1929000 792.68 7.18293 -4.81929
1930000 793.212 7.17869 -4.82305
1931000 785.073 7.17914 -4.82512
1932000 784.628 7.18159 -4.82009
1933000 785.897 7.18041 -4.82367
1934000 781.613 7.18046 -4.8255
1935000 784.626 7.18277 -4.82006
1936000 783.618 7.18062 -4.82586
1937000 780.759 7.18185 -4.8257
1938000 785.136 7.18542 -4.81736
1939000 779.993 7.18074 -4.82752
1940000 781.883 7.18184 -4.82482
1941000 782.33 7.18149 -4.82782
1942000 777.812 7.18162 -4.82984
1943000 773.894 7.18366 -4.82604
1944000 775.097 7.18781 -4.82005
1945000 775.55 7.18445 -4.82621
1946000 774.175 7.18472 -4.82826
1947000 775.532 7.18622 -4.82099
1948000 770.787 7.18446 -4.82962
1949000 769.784 7.18286 -4.83151
1950000 776.225 7.18403 -4.82669
1951000 771.725 7.18787 -4.82514
1952000 764.513 7.18859 -4.82287
1953000 767.696 7.18166 -4.83514
1954000 765.606 7.1872 -4.82832
1955000 764.262 7.18855 -4.82525
1956000 766.84 7.18769 -4.82812
1957000 761.147 7.18599 -4.83033
1958000 759.22 7.18822 -4.83205
1959000 762.151 7.19177 -4.82339
1960000 762.781 7.1857 -4.83338
1961000 758.618 7.19006 -4.82895
1962000 756.706 7.1825 -4.83836
1963000 760.132 7.191 -4.82754
1964000 758.952 7.19155 -4.8251
1965000 754.373 7.18793 -4.83439
1966000 753.206 7.18722 -4.83576
1967000 755.142 7.18795 -4.83442
1968000 751.558 7.19132 -4.83107
1969000 754.704 7.19049 -4.83058
1970000 748.799 7.19111 -4.83205
1971000 747.874 7.19112 -4.83329
1972000 752.183 7.19065 -4.83303
1973000 745.109 7.19433 -4.83045
1974000 747.422 7.19198 -4.83301
1975000 744.961 7.19263 -4.83363
1976000 743.057 7.19294 -4.83413
1977000 739.235 7.19355 -4.83439
1978000 741.483 7.1924 -4.83441
1979000 745.113 7.19652 -4.82864
1980000 737.949 7.19444 -4.83287
1981000 739.725 7.19322 -4.83638
1982000 735.012 7.19097 -4.83918
1983000 733.612 7.19388 -4.83639
1984000 740.275 7.1916 -4.8375
1985000 732.436 7.19771 -4.83291
1986000 738.137 7.19324 -4.83691
1987000 733.53 7.19059 -4.84214
1988000 731.703 7.19471 -4.83874
1989000 728.262 7.19811 -4.83287
1990000 726.591 7.19975 -4.83218
1991000 729.107 7.19678 -4.83542
1992000 727.29 7.19596 -4.83742
1993000 728.521 7.19686 -4.83869
1994000 729.548 7.19725 -4.83748
1995000 725.056 7.19431 -4.84367
1996000 718.283 7.194 -4.84632
1997000 721.872 7.19829 -4.83784
1998000 717.529 7.19793 -4.84017
1999000 721.522 7.19822 -4.84031
2000000 720.316 7.19738 -4.84205
2001000 717.979 7.19868 -4.84152
2002000 720.314 7.20369 -4.83439
2003000 718.905 7.2009 -4.83804
2004000 715.49 7.19769 -4.84472
2005000 711.785 7.19865 -4.84312
2006000 716.628 7.20036 -4.84114
2007000 712.427 7.19669 -4.84886
2008000 712.454 7.19513 -4.8517
2009000 711.385 7.19945 -4.84561
2010000 708.839 7.20295 -4.84222
2011000 711.862 7.19889 -4.84566
2012000 706.438 7.19751 -4.8496
2013000 708.116 7.19594 -4.85209
2014000 704.992 7.20064 -4.84536
2015000 704.503 7.20303 -4.84358
2016000 698.49 7.20317 -4.84433
2017000 703.5 7.20272 -4.84425
2018000 699.564 7.20209 -4.84869
2019000 699.302 7.19743 -4.8563
2020000 695.658 7.20171 -4.8498
2021000 697.146 7.19879 -4.85274
2022000 696.506 7.20144 -4.85035
2023000 698.131 7.20188 -4.85006
2024000 696.615 7.20568 -4.845
2025000 692.74 7.20625 -4.84481
2026000 694.182 7.20673 -4.84408
2027000 695.995 7.20849 -4.84124
2028000 690.239 7.20754 -4.846
2029000 690.74 7.20377 -4.85283
2030000 688.046 7.20436 -4.85027
2031000 691.77 7.20525 -4.84881
2032000 688.402 7.20924 -4.84446
2033000 690.213 7.20611 -4.84883
2034000 683.238 7.20823 -4.84633
2035000 686.921 7.20657 -4.85052
2036000 680.879 7.20388 -4.85667
2037000 680.162 7.20479 -4.85553
2038000 687.072 7.20595 -4.85327
2039000 676.97 7.20522 -4.85519
2040000 678.016 7.20595 -4.85402
2041000 679.509 7.21011 -4.84911
2042000 682.907 7.21154 -4.84713
2043000 674.902 7.21247 -4.84854
2044000 678.089 7.21413 -4.84415
2045000 674.884 7.2124 -4.84862
2046000 672.806 7.20994 -4.85259
2047000 672.997 7.21003 -4.85239
2048000 672.436 7.20908 -4.85413
2049000 668.978 7.20697 -4.859
2050000 670.648 7.20776 -4.85996
2051000 670.187 7.20734 -4.85989
2052000 667.967 7.21151 -4.85197
2053000 666.996 7.20968 -4.8584
2054000 666.825 7.20964 -4.85748
2055000 664.036 7.21355 -4.85292
2056000 665.505 7.21312 -4.85164
2057000 663.813 7.21545 -4.85127
2058000 661.385 7.21571 -4.85297
2059000 662.752 7.21489 -4.85222
2060000 657.985 7.2132 -4.85725
2061000 656.394 7.21152 -4.85965
2062000 654.796 7.21096 -4.86069
2063000 655.469 7.21255 -4.86065
2064000 659.079 7.21194 -4.86094
2065000 655.013 7.21236 -4.8617
2066000 660.414 7.21178 -4.86029
2067000 651.979 7.21559 -4.85803
2068000 650.933 7.21592 -4.85732
2069000 651.656 7.21558 -4.86108
2070000 650.84 7.21407 -4.86039
2071000 647.931 7.21209 -4.86648
2072000 644.56 7.21198 -4.86838
2073000 649.575 7.21276 -4.86513
2074000 647.443 7.2153 -4.86295
2075000 643.302 7.21592 -4.86232
2076000 645.269 7.21659 -4.86167
2077000 640.847 7.21696 -4.86422
2078000 642.206 7.216 -4.86427
2079000 637.994 7.21744 -4.86129
2080000 640.744 7.21756 -4.86416
2081000 640.916 7.21852 -4.8612
2082000 636.327 7.22164 -4.85752
2083000 639.271 7.21843 -4.86379
2084000 637.134 7.21542 -4.86739
2085000 631.861 7.2146 -4.87241
2086000 633.537 7.21898 -4.86485
2087000 631.756 7.21884 -4.86448
2088000 630.876 7.21969 -4.86566
2089000 625.247 7.21945 -4.86832
2090000 625.637 7.21574 -4.87108
2091000 628.26 7.21927 -4.86813
2092000 626.581 7.22249 -4.86349
2093000 625.386 7.22378 -4.86152
2094000 627.354 7.22153 -4.86633
2095000 624.903 7.22257 -4.86629
2096000 624.172 7.22324 -4.86384
2097000 622.525 7.22294 -4.86518
2098000 618.055 7.22307 -4.86583
2099000 624.479 7.2216 -4.86908
2100000 616.856 7.22049 -4.87206
2101000 616.881 7.21883 -4.87496
2102000 619.44 7.2224 -4.87003
2103000 614.249 7.22371 -4.86859
2104000 617.171 7.22348 -4.86957
2105000 613.87 7.22363 -4.86998
2106000 612.44 7.22558 -4.86636
2107000 611.39 7.22848 -4.86266
2108000 610.73 7.22444 -4.87086
2109000 611.726 7.22233 -4.87401
2110000 605.908 7.2252 -4.87115
2111000 611.748 7.22231 -4.87391
2112000 607.997 7.21945 -4.88195
2113000 604.204 7.22398 -4.87464
2114000 603.665 7.22554 -4.87248
2115000 608.351 7.2259 -4.87166
2116000 606.987 7.2269 -4.8719
2117000 603.242 7.22458 -4.87561
2118000 602.771 7.22531 -4.87528
2119000 600.82 7.22997 -4.86905
2120000 599.764 7.22839 -4.87327
2121000 595.925 7.22761 -4.87491
2122000 598.061 7.22802 -4.87359
2123000 596.827 7.2296 -4.87205
2124000 595.478 7.23083 -4.87185
2125000 595.538 7.22742 -4.87636
2126000 592.873 7.22573 -4.88078
2127000 592.008 7.2292 -4.87609
2128000 592.574 7.23305 -4.87061
2129000 593.548 7.22954 -4.87724
2130000 590.877 7.22969 -4.87695
2131000 591.006 7.23285 -4.871
2132000 585.034 7.22847 -4.87934
2133000 588.429 7.23123 -4.87614
2134000 585.315 7.22942 -4.88022
2135000 582.228 7.23092 -4.87868
2136000 582.886 7.23089 -4.87729
2137000 580.2 7.22837 -4.88236
2138000 579.485 7.22748 -4.88494
2139000 577.992 7.23234 -4.8784
2140000 582.182 7.23132 -4.87975
2141000 578.446 7.23211 -4.88043
2142000 579.116 7.22858 -4.8861
2143000 576.789 7.23602 -4.87518
2144000 577.976 7.2323 -4.88083
2145000 574.341 7.23356 -4.88175
2146000 571.256 7.23331 -4.88098
2147000 574.422 7.23544 -4.8789
2148000 572.315 7.23645 -4.87546
2149000 569.221 7.23164 -4.8853
2150000 568.332 7.23262 -4.88447
2151000 573.793 7.23472 -4.88024
2152000 567.039 7.23436 -4.88409
2153000 566.834 7.2336 -4.88474
2154000 572.274 7.23245 -4.88652
2155000 565.65 7.23503 -4.88532
2156000 568.307 7.23874 -4.87742
2157000 563.881 7.23512 -4.8858
2158000 559.81 7.23676 -4.88469
2159000 557.68 7.23882 -4.8801
2160000 560.509 7.23281 -4.89013
2161000 559.06 7.23766 -4.88436
2162000 556.914 7.23724 -4.88711
2163000 556.241 7.23582 -4.88758
2164000 554.794 7.2389 -4.88505
2165000 554.129 7.2364 -4.88806
2166000 552.804 7.23662 -4.88849
2167000 553.988 7.23911 -4.88664
2168000 553.368 7.23616 -4.89094
2169000 551.208 7.23974 -4.88613
2170000 551.142 7.23576 -4.89356
2171000 548.664 7.24036 -4.88793
2172000 547.109 7.23857 -4.88986
2173000 548.013 7.24014 -4.88788
2174000 545.648 7.24014 -4.88961
2175000 546.138 7.24176 -4.88694
2176000 545.757 7.23755 -4.89295
2177000 544.593 7.24174 -4.88815
2178000 539.817 7.2368 -4.89687
2179000 544.117 7.24289 -4.88688
2180000 538.988 7.24005 -4.8934
2181000 541.288 7.24408 -4.8851
2182000 539.061 7.24047 -4.89399
2183000 535.506 7.24211 -4.89253
2184000 534.606 7.24129 -4.89128
2185000 536.423 7.24187 -4.89253
2186000 531.578 7.24156 -4.89313
2187000 535.225 7.2448 -4.88755
2188000 532.802 7.24113 -4.89592
2189000 533.646 7.24443 -4.89084
2190000 531.733 7.24241 -4.89427
2191000 531.111 7.24441 -4.89136
2192000 526.382 7.24294 -4.8962
2193000 528.776 7.24559 -4.88916
2194000 526.751 7.24277 -4.89665
2195000 524.239 7.2491 -4.8877
2196000 523.2 7.2417 -4.89917
2197000 521.023 7.24712 -4.89191
2198000 522.577 7.24462 -4.89775
2199000 519.883 7.24747 -4.89232
2200000 520.479 7.24446 -4.89733
2201000 521.205 7.24593 -4.89768
2202000 518.598 7.24782 -4.89323
2203000 514.97 7.24741 -4.89578
2204000 516.994 7.24593 -4.89933
2205000 517.639 7.24643 -4.89682
2206000 515.503 7.24598 -4.89897
2207000 510.95 7.24978 -4.89472
2208000 512.103 7.24586 -4.90165
2209000 511.149 7.25112 -4.8949
2210000 509.877 7.24774 -4.89964
2211000 507.386 7.2501 -4.89729
2212000 504.63 7.24538 -4.90658
2213000 507.99 7.2532 -4.89249
2214000 506.234 7.24976 -4.89921
2215000 504.922 7.24877 -4.90274
2216000 503.099 7.24916 -4.90059
2217000 501.869 7.25357 -4.8958
2218000 501.88 7.25006 -4.90167
2219000 501.643 7.25166 -4.8979
2220000 499.869 7.25086 -4.89984
2221000 500.228 7.25304 -4.89841
2222000 495.607 7.24864 -4.90583
2223000 496.318 7.25491 -4.8959
2224000 493.94 7.25336 -4.90091
2225000 496.796 7.25018 -4.90404
2226000 494.638 7.25353 -4.90155
2227000 495.393 7.25084 -4.90425
2228000 492.152 7.25303 -4.90183
2229000 489.603 7.25385 -4.90247
2230000 493.415 7.24979 -4.90727
2231000 490.081 7.25281 -4.90543
2232000 488.834 7.25246 -4.90581
2233000 487.692 7.25536 -4.90196
2234000 486.419 7.25334 -4.90728
2235000 483.666 7.25029 -4.91344
2236000 484.879 7.2545 -4.90589
2237000 482.434 7.2561 -4.90379
2238000 482.713 7.25629 -4.90389
2239000 480.251 7.2533 -4.91097
2240000 477.855 7.25423 -4.91031
2241000 478.707 7.25908 -4.90116
2242000 475.423 7.25705 -4.90638
2243000 478.229 7.25731 -4.90614
2244000 474.28 7.25453 -4.91101
2245000 473.691 7.25658 -4.9084
2246000 473.908 7.25893 -4.90491
2247000 471.34 7.25842 -4.90644
2248000 471.827 7.25738 -4.9085
2249000 472.468 7.26045 -4.90266
2250000 470.57 7.25886 -4.90644
2251000 466.804 7.25713 -4.91128
2252000 468.7 7.25254 -4.91926
2253000 464.505 7.25823 -4.90979
2254000 466.279 7.25898 -4.91063
2255000 463.92 7.26089 -4.90681
2256000 464.017 7.26103 -4.90711
2257000 465.202 7.26162 -4.90588
2258000 461.658 7.2587 -4.91185
2259000 464.243 7.25902 -4.91201
2260000 460.117 7.26013 -4.91301
2261000 457.065 7.26139 -4.91157
2262000 458.461 7.26214 -4.90879
2263000 459.146 7.264 -4.90683
2264000 454.812 7.26139 -4.91263
2265000 453.016 7.2621 -4.91297
2266000 453.157 7.25921 -4.91687
2267000 453.001 7.26048 -4.91512
2268000 452.344 7.26276 -4.91319
2269000 453.043 7.26475 -4.90981
2270000 449.467 7.2632 -4.91397
2271000 449.307 7.26552 -4.91126
2272000 448.758 7.26507 -4.91155
2273000 444.167 7.26561 -4.91102
2274000 444.651 7.265 -4.91338
2275000 446.268 7.26098 -4.9202
2276000 446.735 7.26341 -4.91685
2277000 440.782 7.26437 -4.91629
2278000 441.838 7.26339 -4.91708
2279000 441.529 7.26298 -4.91931
2280000 439.89 7.26425 -4.91953
2281000 437.978 7.26366 -4.91991
2282000 438.66 7.26058 -4.9241
2283000 436.023 7.26393 -4.91969
2284000 436.442 7.26312 -4.92271
2285000 432.944 7.26455 -4.92083
2286000 437.105 7.26527 -4.91901
2287000 434.844 7.26609 -4.92027
2288000 430.446 7.26789 -4.91733
2289000 429.667 7.26828 -4.91812
2290000 432.34 7.26837 -4.91854
2291000 429.429 7.27016 -4.91769
2292000 427.627 7.26949 -4.91832
2293000 428.45 7.2711 -4.91534
2294000 426.389 7.26686 -4.92263
2295000 425.369 7.26938 -4.91949
2296000 423.163 7.27263 -4.91505
2297000 422.684 7.27192 -4.91751
2298000 422.122 7.26945 -4.92141
2299000 421.221 7.26978 -4.92189
2300000 420.141 7.26974 -4.92256
2301000 419.22 7.27005 -4.92283
2302000 422.197 7.27386 -4.91497
2303000 417.214 7.2725 -4.92058
2304000 415.65 7.27242 -4.92036
2305000 413.968 7.27264 -4.92156
2306000 415.51 7.27182 -4.92243
2307000 414.154 7.27233 -4.92207
2308000 411.981 7.27088 -4.92637
2309000 412.1 7.27321 -4.92253
2310000 408.407 7.27363 -4.92147
2311000 408.973 7.27301 -4.92432
2312000 407.535 7.27037 -4.93076
2313000 406.295 7.27013 -4.93012
2314000 407.539 7.27344 -4.92513
2315000 404.858 7.27053 -4.93012
2316000 403.247 7.27088 -4.93197
2317000 400.325 7.27195 -4.93011
2318000 403.614 7.27199 -4.92931
2319000 400.21 7.2711 -4.93177
2320000 401.258 7.2744 -4.92718
2321000 397.652 7.27329 -4.93143
2322000 398.3 7.27294 -4.93101
2323000 397.098 7.27925 -4.92192
2324000 395.894 7.27394 -4.93114
2325000 395.904 7.27407 -4.93116
2326000 393.708 7.27422 -4.93093
2327000 393.53 7.27312 -4.93373
2328000 393.436 7.27518 -4.93097
2329000 391.338 7.27705 -4.92908
2330000 388.062 7.27862 -4.9269
2331000 390.393 7.27491 -4.93365
2332000 387.56 7.27713 -4.93124
2333000 386.917 7.2778 -4.92957
2334000 386.441 7.27703 -4.93296
2335000 383.162 7.2755 -4.9351
2336000 382.062 7.275 -4.93656
2337000 382.628 7.2793 -4.93137
2338000 382.196 7.28025 -4.92976
2339000 382.331 7.27891 -4.9326
2340000 379.074 7.27885 -4.9333
2341000 379.738 7.27933 -4.93305
2342000 377.556 7.27783 -4.93625
2343000 378.004 7.28114 -4.93165
2344000 375.857 7.27968 -4.93398
2345000 374.778 7.27975 -4.93609
2346000 375.028 7.27939 -4.93595
2347000 372.323 7.28202 -4.93346
2348000 373.366 7.27898 -4.93698
2349000 370.748 7.28305 -4.93165
2350000 370.767 7.27983 -4.9387
2351000 371.854 7.28065 -4.93566
2352000 369.45 7.28132 -4.93701
2353000 365.288 7.28322 -4.93497
2354000 363.484 7.28124 -4.93845
2355000 365.309 7.28305 -4.93618
2356000 364.248 7.28224 -4.93697
2357000 363.548 7.28058 -4.94183
2358000 362.409 7.28493 -4.93519
2359000 361.952 7.28489 -4.93649
2360000 360.635 7.28431 -4.93833
2361000 359.654 7.28431 -4.93701
2362000 358.036 7.28335 -4.94032
2363000 358.083 7.28453 -4.93908
2364000 352.857 7.28439 -4.94083
2365000 353.545 7.28656 -4.93582
2366000 352.771 7.28439 -4.94221
2367000 354.053 7.28564 -4.94053
2368000 349.748 7.28568 -4.94032
2369000 351.619 7.28552 -4.94025
2370000 350.391 7.28492 -4.94269
2371000 349.697 7.28494 -4.94452
2372000 348.973 7.28725 -4.93958
