# Time-averaged data for fix OUT
# TimeStep v_vT v_rho v_ent
1518000 699.463 7.20715 -4.84428
1519000 702.174 7.20695 -4.84389
1520000 702.126 7.2038 -4.84826
1521000 702.542 7.20312 -4.84815
1522000 698.606 7.2074 -4.84165
1523000 698.466 7.2069 -4.84381
1524000 699.146 7.20679 -4.84458
1525000 700.415 7.2049 -4.84698
1526000 703.176 7.20469 -4.8493
1527000 699.362 7.20461 -4.84973
1528000 699.412 7.20468 -4.84796
1529000 703.841 7.19935 -4.85367
1530000 700.695 7.20424 -4.84928
1531000 703.309 7.2027 -4.85055
1532000 695.566 7.20252 -4.8526
1533000 701.525 7.20198 -4.85
1534000 698.946 7.201 -4.8527
1535000 701.605 7.20243 -4.85119
1536000 702.906 7.20369 -4.84916
1537000 699.181 7.20635 -4.84611
1538000 697.679 7.20339 -4.84974
1539000 704.086 7.20545 -4.84475
1540000 699.808 7.20437 -4.84686
1541000 696.279 7.20738 -4.84338
1542000 698.972 7.20568 -4.84666
1543000 702.441 7.20333 -4.8483
1544000 695.619 7.20457 -4.84771
1545000 702.714 7.20467 -4.84668
1546000 702.923 7.20622 -4.84585
1547000 698.19 7.20802 -4.84285
1548000 702.45 7.20485 -4.84531
1549000 695.781 7.19947 -4.85604
1550000 702.201 7.20231 -4.85205
1551000 700.61 7.20465 -4.84754
1552000 697.937 7.20212 -4.85062
1553000 697.014 7.20507 -4.84794
1554000 695.518 7.20702 -4.84481
1555000 701.847 7.20338 -4.84861
1556000 704.021 7.20561 -4.84588
1557000 699.189 7.20662 -4.84452
1558000 699.361 7.20375 -4.84795
1559000 699.951 7.20456 -4.84958
1560000 696.114 7.20149 -4.85303
1561000 697.121 7.20059 -4.85517
1562000 703.392 7.20052 -4.85259
1563000 696.711 7.20376 -4.84811
1564000 702.019 7.20287 -4.84896
1565000 701.614 7.20464 -4.84905
1566000 700.543 7.20372 -4.84761
1567000 700.777 7.20319 -4.8514
1568000 697.119 7.20448 -4.85044
1569000 699.643 7.20239 -4.85276
1570000 697.214 7.20178 -4.85142
1571000 699.506 7.19754 -4.86029
1572000 700.3 7.20161 -4.85357
1573000 703.663 7.20312 -4.84892
1574000 700.074 7.2056 -4.84705
1575000 704.44 7.20675 -4.84248
1576000 696.321 7.20665 -4.84402
1577000 699.705 7.20465 -4.84709
1578000 696.39 7.2045 -4.84763
1579000 700.595 7.20141 -4.85265
1580000 701.877 7.20376 -4.849
1581000 699.61 7.20211 -4.8505
1582000 701.557 7.20322 -4.84815
1583000 699.314 7.20963 -4.84082
1584000 700.636 7.20585 -4.84404
1585000 696.106 7.20732 -4.84615
1586000 707.195 7.20372 -4.84604
1587000 699.313 7.2045 -4.84825
1588000 700.913 7.20414 -4.84788
1589000 699.14 7.20559 -4.84577
1590000 702.278 7.20528 -4.84847
1591000 699.794 7.20484 -4.84676
1592000 700.925 7.20596 -4.84723
1593000 696.108 7.20704 -4.84296
1594000 701.679 7.20527 -4.8462
1595000 697.091 7.20464 -4.85068
1596000 699.675 7.19999 -4.85532
1597000 696.003 7.20036 -4.85562
1598000 698.01 7.20376 -4.85069
1599000 697.903 7.20536 -4.84738
1600000 704.37 7.20534 -4.84602
1601000 696.264 7.20515 -4.84828
1602000 700.473 7.2036 -4.84939
1603000 700.434 7.20257 -4.85125
1604000 698.087 7.20308 -4.85089
1605000 701.546 7.20472 -4.84777
1606000 698.12 7.2061 -4.84596
1607000 698.714 7.20544 -4.84573
1608000 702.518 7.20469 -4.84606
1609000 698.87 7.20771 -4.84314
1610000 698.766 7.20417 -4.84921
1611000 703.785 7.20084 -4.85331
1612000 701.454 7.19939 -4.85478
1613000 698.148 7.2039 -4.85098
1614000 699.88 7.20423 -4.84859
1615000 697.944 7.20563 -4.84673
1616000 702.787 7.20548 -4.84726
1617000 702.158 7.2046 -4.84775
1618000 695.883 7.20294 -4.85274
1619000 700.831 7.20223 -4.85349
1620000 702.178 7.20369 -4.85038
1621000 702.249 7.20449 -4.84973
1622000 697.923 7.20509 -4.84822
1623000 700.842 7.20578 -4.84682
1624000 699.244 7.20638 -4.84416
1625000 699.299 7.2069 -4.84396
1626000 702.828 7.20527 -4.84474
1627000 700.606 7.20407 -4.8474
1628000 699.904 7.20208 -4.85344
1629000 696.64 7.20453 -4.84714
1630000 705.569 7.20341 -4.84903
1631000 701.042 7.20403 -4.85027
1632000 700.054 7.20427 -4.84681
1633000 701.877 7.20433 -4.84808
1634000 697.848 7.2081 -4.84293
1635000 702.025 7.20529 -4.8468
1636000 703.393 7.20843 -4.84121
1637000 699.088 7.20505 -4.84711
1638000 699.48 7.20428 -4.84555
1639000 698.3 7.20285 -4.84995
1640000 700.395 7.20002 -4.85717
1641000 699.498 7.20257 -4.85095
1642000 701.414 7.20317 -4.84713
1643000 701.392 7.205 -4.84606
1644000 700.719 7.20238 -4.85224
1645000 698.217 7.19992 -4.85741
1646000 700.717 7.20285 -4.85089
1647000 700.924 7.20366 -4.84832
1648000 700.078 7.2046 -4.8473
1649000 700.853 7.20485 -4.84681
1650000 702.018 7.20298 -4.85167
1651000 700.617 7.20082 -4.85334
1652000 700.163 7.20269 -4.84975
1653000 701.189 7.20362 -4.84965
1654000 696.711 7.20228 -4.85395
1655000 700.476 7.20321 -4.85165
1656000 702.614 7.2062 -4.84369
1657000 701.489 7.2058 -4.84485
1658000 700.035 7.20815 -4.84321
1659000 700.53 7.20458 -4.84589
1660000 702.091 7.2021 -4.85202
1661000 694.869 7.2019 -4.85368
1662000 698.184 7.20137 -4.85461
1663000 704.284 7.20214 -4.85135
1664000 703.242 7.20588 -4.84537
1665000 699.945 7.20542 -4.84638
1666000 699.535 7.20639 -4.84662
1667000 700.519 7.20655 -4.84311
1668000 698.949 7.20739 -4.84425
1669000 701.057 7.20689 -4.84289
1670000 699.289 7.20603 -4.84627
1671000 697.263 7.20405 -4.84971
1672000 699.2 7.20304 -4.84987
1673000 699.412 7.20134 -4.85384
1674000 701.425 7.20196 -4.84856
1675000 700.882 7.20718 -4.84291
1676000 698.959 7.20692 -4.84393
1677000 700.856 7.2053 -4.84719
1678000 700.203 7.20363 -4.84984
1679000 701.521 7.20464 -4.84742
1680000 701.295 7.20604 -4.84346
1681000 697.697 7.20493 -4.84761
1682000 699.909 7.20325 -4.84962
1683000 701.69 7.20191 -4.85252
1684000 696.742 7.20517 -4.84519
1685000 698.268 7.20509 -4.84811
1686000 699.685 7.20625 -4.84719
1687000 698.89 7.20549 -4.84547
1688000 695.867 7.2034 -4.852
1689000 703.314 7.20369 -4.84848
1690000 700.436 7.20524 -4.84513
1691000 700.277 7.2046 -4.84721
1692000 695.242 7.20701 -4.84412
1693000 698.561 7.20855 -4.84223
1694000 702.448 7.2055 -4.84578
1695000 701.969 7.20601 -4.84555
1696000 704.71 7.20313 -4.85064
1697000 701.283 7.2014 -4.85122
1698000 698.679 7.20143 -4.85357
1699000 701.023 7.2028 -4.85053
1700000 694.132 7.20225 -4.85257
1701000 695.976 7.20331 -4.84948
1702000 702.385 7.20457 -4.84712
1703000 697.541 7.20587 -4.84603
1704000 701.563 7.20671 -4.84485
1705000 700.292 7.20592 -4.84463
1706000 699.058 7.20431 -4.84916
1707000 698.878 7.20341 -4.84869
1708000 699.176 7.20437 -4.84821
1709000 697.947 7.20489 -4.84963
1710000 698.029 7.20263 -4.85101
1711000 698.008 7.20273 -4.85122
1712000 700.449 7.20522 -4.8474
1713000 697.487 7.20188 -4.85242
1714000 700.876 7.20115 -4.85444
1715000 697.45 7.2045 -4.84881
1716000 702.217 7.20312 -4.8486
1717000 702.127 7.20291 -4.85094
1718000 697.922 7.20512 -4.84919
1719000 703.819 7.20604 -4.84611
1720000 699.385 7.20439 -4.84948
1721000 701.519 7.19975 -4.85485
1722000 700.893 7.2032 -4.85122
1723000 699.773 7.20357 -4.84843
1724000 697.623 7.20542 -4.84835
1725000 702.469 7.20139 -4.85183
1726000 702.772 7.20368 -4.84885
1727000 701.55 7.20135 -4.8513
1728000 696.765 7.20218 -4.85211
1729000 702.872 7.20298 -4.84853
1730000 698.107 7.20241 -4.85283
1731000 700.839 7.20035 -4.85373
1732000 698.065 7.2032 -4.85118
1733000 698.985 7.20482 -4.84822
1734000 702.317 7.20519 -4.849
1735000 698.655 7.20359 -4.84972
1736000 701.292 7.20472 -4.84693
1737000 698.367 7.20112 -4.85472
1738000 700.791 7.20057 -4.8542
1739000 699.743 7.19918 -4.85425
1740000 696.614 7.20422 -4.84921
1741000 699.999 7.20305 -4.85048
1742000 702.486 7.20096 -4.85543
1743000 703.464 7.20195 -4.85174
1744000 699.124 7.20339 -4.85073
1745000 699.858 7.20268 -4.84873
1746000 698.609 7.2 -4.85448
1747000 695.664 7.2026 -4.85444
1748000 700.061 7.20288 -4.84878
1749000 700.176 7.20373 -4.84738
1750000 701.485 7.20476 -4.84602
1751000 698.806 7.20595 -4.84493
1752000 699.767 7.20347 -4.85029
1753000 698.972 7.20275 -4.85147
1754000 701.059 7.20006 -4.85506
1755000 701.29 7.2021 -4.85152
1756000 702.478 7.20421 -4.84886
1757000 694.784 7.20457 -4.85
1758000 700.408 7.20391 -4.84984
1759000 704.9 7.20611 -4.84705
1760000 700.143 7.21133 -4.83802
1761000 700.354 7.20631 -4.84555
1762000 695.784 7.20628 -4.84632
1763000 702.311 7.20513 -4.84496
1764000 702.938 7.2043 -4.84941
1765000 700.197 7.20916 -4.84143
1766000 703.61 7.20523 -4.84583
1767000 697.396 7.20591 -4.84703
1768000 700.083 7.20238 -4.85106
1769000 698.795 7.19995 -4.85623
1770000 697.683 7.20224 -4.85241
1771000 700.14 7.20253 -4.85198
1772000 702.664 7.20443 -4.84547
1773000 700.315 7.20739 -4.84374
1774000 700.429 7.2059 -4.8457
1775000 699.474 7.20507 -4.84718
1776000 701.456 7.20711 -4.84488
1777000 697.203 7.20569 -4.84701
1778000 697.037 7.20562 -4.84783
1779000 701.142 7.20393 -4.84929
1780000 701.058 7.20123 -4.85389
1781000 698.092 7.20198 -4.85337
1782000 700.699 7.20154 -4.85393
1783000 697.27 7.20443 -4.85042
1784000 697.799 7.20496 -4.84642
1785000 700.426 7.20781 -4.84255
1786000 700.92 7.20554 -4.84608
1787000 698.204 7.20511 -4.84849
1788000 703.244 7.2031 -4.85111
1789000 699.077 7.20147 -4.85527
1790000 698.863 7.20232 -4.85267
1791000 697.708 7.20022 -4.85451
1792000 696.237 7.20342 -4.85183
1793000 699.172 7.20255 -4.85105
1794000 696.817 7.20377 -4.84936
1795000 700.304 7.20157 -4.85211
1796000 697.186 7.20402 -4.84883
1797000 703.125 7.20406 -4.84973
1798000 698.83 7.20306 -4.84878
1799000 701.302 7.20543 -4.8487
1800000 701.814 7.20665 -4.8449
1801000 697.83 7.20678 -4.84649
1802000 697.33 7.2031 -4.84903
1803000 698.994 7.20255 -4.85287
1804000 701.621 7.20247 -4.85089
1805000 699.009 7.2052 -4.84761
1806000 697.767 7.20464 -4.84951
1807000 702.42 7.20362 -4.85073
1808000 696.127 7.2038 -4.84962
1809000 698.845 7.20731 -4.84384
1810000 698.845 7.20679 -4.84622
1811000 700.471 7.20767 -4.84364
1812000 702.518 7.20108 -4.8503
1813000 698.098 7.20417 -4.84764
1814000 697.07 7.20718 -4.84447
1815000 701.196 7.20755 -4.84387
1816000 703.72 7.20757 -4.84083
1817000 702.188 7.20878 -4.84255
1818000 699.044 7.20512 -4.84683
1819000 701.988 7.20529 -4.84639
1820000 700.793 7.20377 -4.84997
1821000 702.635 7.20258 -4.85189
1822000 702.662 7.20376 -4.84914
1823000 698.718 7.20466 -4.84684
1824000 699.551 7.20879 -4.84036
1825000 699.172 7.20673 -4.84608
1826000 699.799 7.20444 -4.84805
1827000 701.231 7.20649 -4.84786
1828000 699.769 7.20157 -4.85309
1829000 700.844 7.20115 -4.85323
1830000 700.891 7.20297 -4.85256
1831000 702.171 7.20614 -4.84524
1832000 698.986 7.20763 -4.84412
1833000 699.481 7.20827 -4.84134
1834000 700.825 7.20786 -4.84441
1835000 701.856 7.20626 -4.84459
1836000 699.042 7.20566 -4.84799
1837000 700.037 7.20454 -4.84832
1838000 695.389 7.20256 -4.85198
1839000 699.768 7.20283 -4.8524
1840000 697.236 7.20197 -4.8539
1841000 701.491 7.2034 -4.85175
1842000 701.601 7.20341 -4.84944
1843000 701.629 7.2029 -4.8503
1844000 695.92 7.20428 -4.852
1845000 700.888 7.2046 -4.84721
1846000 701.413 7.20592 -4.84669
1847000 698.47 7.20546 -4.84819
1848000 699.23 7.20373 -4.84909
1849000 699.502 7.20206 -4.85192
1850000 700.466 7.20285 -4.85123
1851000 698.118 7.20347 -4.84825
1852000 698.875 7.20128 -4.85303
1853000 697.614 7.20592 -4.84646
1854000 704.438 7.20573 -4.84655
1855000 690.926 7.20729 -4.84571
1856000 700.292 7.20338 -4.85017
1857000 698.152 7.20133 -4.8538
1858000 697.436 7.20377 -4.85015
1859000 702.25 7.20377 -4.84928
1860000 693.103 7.20513 -4.85126
1861000 702.813 7.20447 -4.84862
1862000 697.331 7.20547 -4.84746
1863000 701.41 7.204 -4.84654
1864000 702.622 7.20245 -4.85145
1865000 697.178 7.2028 -4.85068
1866000 699.744 7.20169 -4.85305
1867000 701.761 7.20116 -4.85306
1868000 696.85 7.20188 -4.85353
1869000 699.066 7.20495 -4.84615
1870000 697.495 7.20712 -4.84444
1871000 700.341 7.20557 -4.8458
1872000 698.533 7.2052 -4.84859
1873000 701.205 7.20393 -4.84963
1874000 699.442 7.20317 -4.85136
1875000 697.608 7.20144 -4.85336
1876000 700.069 7.2024 -4.85153
1877000 700.862 7.2041 -4.8494
1878000 696.383 7.20613 -4.84657
1879000 698.04 7.21138 -4.83988
1880000 699.276 7.20789 -4.84371
1881000 697.864 7.20607 -4.84734
1882000 700.512 7.20461 -4.84839
1883000 695.174 7.20499 -4.84789
1884000 698.855 7.20539 -4.84875
1885000 700.401 7.20315 -4.84949
1886000 699.408 7.20181 -4.85276
1887000 696.681 7.20085 -4.85413
1888000 698.208 7.20581 -4.84605
1889000 698.353 7.20591 -4.84694
1890000 700.922 7.20274 -4.85166
1891000 698.381 7.20307 -4.84968
1892000 700.127 7.2048 -4.84946
1893000 703.472 7.20642 -4.84238
1894000 698.341 7.20729 -4.8441
1895000 702.322 7.20321 -4.84897
1896000 696.16 7.20444 -4.8477
1897000 706.095 7.2061 -4.84464
1898000 701.165 7.20553 -4.84633
1899000 700.328 7.20248 -4.85191
1900000 701.63 7.20042 -4.85463
1901000 695.864 7.20305 -4.85331
1902000 701.096 7.20178 -4.8524
1903000 702.457 7.20469 -4.84849
1904000 697.74 7.20681 -4.84655
1905000 698.907 7.20657 -4.84371
1906000 700.402 7.20733 -4.84466
1907000 696.009 7.20548 -4.84955
1908000 700.937 7.20463 -4.84919
1909000 699.804 7.20177 -4.85339
1910000 696.221 7.20295 -4.85161
1911000 704.296 7.20232 -4.85056
1912000 701.718 7.20459 -4.84772
1913000 701.024 7.2065 -4.84639
1914000 702.273 7.20461 -4.84552
1915000 700.453 7.20472 -4.84806
1916000 700.773 7.19862 -4.85765
1917000 695.708 7.20191 -4.85391
1918000 699.793 7.20731 -4.8446
1919000 703.851 7.20536 -4.84583
1920000 699.242 7.20493 -4.8489
1921000 697.782 7.20402 -4.8476
1922000 697.868 7.20515 -4.8482
1923000 699.151 7.20309 -4.85011
1924000 699.785 7.20249 -4.85313
1925000 705.069 7.20224 -4.84975
1926000 702.007 7.20339 -4.85118
1927000 699.206 7.2049 -4.84948
1928000 696.772 7.20461 -4.84816
1929000 700.357 7.20818 -4.84288
1930000 700.62 7.20871 -4.84076
1931000 700.285 7.20672 -4.84672
1932000 703.808 7.20325 -4.8458
1933000 696.333 7.20538 -4.84644
1934000 699.647 7.20277 -4.84804
1935000 698.742 7.2041 -4.84862
1936000 699.547 7.20478 -4.84707
1937000 698.743 7.20505 -4.84863
1938000 702.967 7.20571 -4.84783
1939000 702.843 7.20642 -4.84634
1940000 699.053 7.206 -4.84582
1941000 703.037 7.20702 -4.84403
1942000 699.291 7.20657 -4.84633
1943000 699.991 7.2028 -4.8492
1944000 699.055 7.2059 -4.84424
1945000 701.514 7.20755 -4.84258
1946000 699.337 7.20735 -4.84371
1947000 701.599 7.20579 -4.84478
1948000 700.457 7.20654 -4.8448
1949000 701.232 7.20516 -4.84857
1950000 699.239 7.20311 -4.85227
1951000 701.521 7.2019 -4.8515
1952000 697.041 7.2004 -4.85592
1953000 700.153 7.20288 -4.85176
1954000 701.176 7.20408 -4.84907
1955000 701.668 7.20559 -4.84673
1956000 696.401 7.20813 -4.84458
1957000 697.497 7.20625 -4.8448
1958000 703.176 7.20598 -4.84627
1959000 700.907 7.20756 -4.84516
1960000 699.557 7.20581 -4.84604
1961000 698.451 7.20575 -4.84696
1962000 699.545 7.20332 -4.85053
1963000 701.059 7.20222 -4.85095
1964000 700.117 7.204 -4.84938
1965000 698.173 7.20194 -4.85057
1966000 697.977 7.20373 -4.84986
1967000 702.318 7.20268 -4.85141
1968000 697.807 7.20367 -4.84989
1969000 700.029 7.20489 -4.8446
1970000 701.433 7.20598 -4.84571
1971000 701.233 7.20821 -4.84225
1972000 699.093 7.20569 -4.84653
1973000 697.342 7.20562 -4.84578
1974000 702.251 7.20577 -4.84594
1975000 696.172 7.20807 -4.84437
1976000 699.707 7.20655 -4.84377
1977000 702.793 7.20517 -4.84621
1978000 698.091 7.20373 -4.85004
1979000 699.17 7.20142 -4.85364
1980000 700.112 7.20314 -4.8526
1981000 700.353 7.20295 -4.85009
1982000 699.036 7.20276 -4.85092
1983000 697.872 7.2025 -4.85185
1984000 700.418 7.20257 -4.85138
1985000 693.561 7.20186 -4.85372
1986000 701.966 7.20095 -4.8545
1987000 697.792 7.2024 -4.85225
1988000 698.463 7.20353 -4.85008
1989000 700.603 7.20577 -4.84503
1990000 700.703 7.20459 -4.84907
1991000 701.092 7.20726 -4.84592
1992000 705.058 7.20939 -4.84066
1993000 700.843 7.20789 -4.84338
1994000 697.337 7.20474 -4.84734
1995000 701.358 7.20323 -4.84877
1996000 697.429 7.2038 -4.85105
1997000 702.093 7.2011 -4.8535
1998000 699.628 7.20234 -4.85223
1999000 698.412 7.20328 -4.85158
2000000 697.968 7.20338 -4.85107
2001000 694.33 7.20268 -4.85239
2002000 702.126 7.20266 -4.85142
2003000 698.831 7.20571 -4.84638
2004000 703.399 7.20739 -4.84178
2005000 699.921 7.20492 -4.84931
2006000 702.62 7.20456 -4.84832
2007000 700.925 7.20363 -4.85287
2008000 697.211 7.20028 -4.85528
2009000 698.076 7.20354 -4.85077
2010000 702.028 7.20326 -4.8497
2011000 699.195 7.2033 -4.85108
2012000 699.985 7.20687 -4.84588
2013000 704.553 7.20453 -4.84801
2014000 701.249 7.20321 -4.85177
2015000 704.301 7.20448 -4.84806
2016000 698.049 7.2065 -4.84598
2017000 698.752 7.20617 -4.84461
2018000 702.341 7.20512 -4.8477
2019000 698.661 7.20429 -4.84825
2020000 701.274 7.20132 -4.85285
2021000 699.503 7.20238 -4.85124
2022000 695.448 7.20313 -4.85122
2023000 703.108 7.19784 -4.85755
2024000 698.286 7.20275 -4.85237
2025000 698.809 7.2031 -4.85051
2026000 699.801 7.20426 -4.84948
2027000 699.557 7.20683 -4.843
2028000 700.674 7.2104 -4.83769
2029000 699.559 7.20609 -4.84518
2030000 698.107 7.20589 -4.84932
2031000 700.548 7.20503 -4.84536
2032000 699.817 7.20601 -4.84525
2033000 700.095 7.20268 -4.84975
2034000 697.97 7.20155 -4.8541
2035000 703.831 7.20162 -4.85182
2036000 698.83 7.20177 -4.85314
2037000 701.853 7.20126 -4.85425
2038000 698.386 7.20221 -4.85444
2039000 703.648 7.2007 -4.85488
2040000 696.783 7.2032 -4.85151
2041000 691.361 7.20468 -4.85425
2042000 680.357 7.20819 -4.85618
2043000 671.805 7.20941 -4.85814
2044000 660.78 7.21443 -4.85714
2045000 652.668 7.21699 -4.85978
2046000 641.355 7.21527 -4.86988
2047000 630.989 7.22012 -4.87114
2048000 619.086 7.22005 -4.87531
2049000 611.246 7.22585 -4.87427
2050000 602.075 7.22727 -4.87749
2051000 591.888 7.22873 -4.88247
2052000 583.148 7.23515 -4.87753
2053000 570.235 7.23492 -4.88433
2054000 559.8 7.23669 -4.888
2055000 550.317 7.23933 -4.89047
2056000 542.027 7.24202 -4.89229
2057000 531.368 7.24638 -4.89178
2058000 519.995 7.24855 -4.89468
2059000 509.117 7.2507 -4.89756
2060000 501.678 7.25336 -4.89978
2061000 493.588 7.25366 -4.90655
2062000 480.675 7.25623 -4.90805
2063000 470.664 7.25886 -4.91078
2064000 461.977 7.25987 -4.91672
2065000 451.444 7.26246 -4.91848
2066000 442.752 7.26648 -4.91822
2067000 431.901 7.2681 -4.92187
2068000 420.854 7.26985 -4.92543
2069000 411.46 7.2737 -4.92614
2070000 400.418 7.27568 -4.92883
2071000 392.306 7.27838 -4.93027
2072000 380.574 7.27968 -4.93489
2073000 371.735 7.28363 -4.93599
2074000 361.914 7.28588 -4.93837
2075000 350.35 7.28846 -4.94048
2076000 341.56 7.28901 -4.94623
2077000 332.14 7.2919 -4.94768
2078000 322.247 7.29315 -4.95186
2079000 309.906 7.29692 -4.95249
2080000 300.644 7.29902 -4.95507
