# Time-averaged data for fix OUT
# TimeStep v_vT v_rho v_ent
1522000 498.583 7.25053 -4.90241
1523000 500.611 7.24986 -4.90322
1524000 500.905 7.24825 -4.90461
1525000 498.986 7.2509 -4.90275
1526000 500.939 7.2503 -4.90267
1527000 502.249 7.25172 -4.89968
1528000 500.313 7.24832 -4.90744
1529000 502.928 7.25351 -4.89612
1530000 501.102 7.24991 -4.90301
1531000 497.889 7.25212 -4.90136
1532000 501.618 7.25035 -4.9028
1533000 499.133 7.25116 -4.89965
1534000 500.843 7.25225 -4.89931
1535000 499.346 7.245 -4.91013
1536000 500.335 7.24988 -4.90291
1537000 501.48 7.25013 -4.90115
1538000 501.614 7.25107 -4.90143
1539000 498.529 7.24966 -4.90405
1540000 501.035 7.25504 -4.89455
1541000 498.212 7.25131 -4.90144
1542000 497.488 7.25077 -4.90165
1543000 497.645 7.25385 -4.89832
1544000 500.416 7.24943 -4.90332
1545000 498.818 7.25402 -4.89739
1546000 502.832 7.24991 -4.9029
1547000 499.301 7.25116 -4.90305
1548000 502.171 7.24979 -4.90279
1549000 499.621 7.25001 -4.90362
1550000 501.329 7.25152 -4.89912
1551000 499.724 7.25238 -4.8987
1552000 502.439 7.25042 -4.9011
1553000 499.654 7.25149 -4.90016
1554000 498.428 7.24804 -4.90624
1555000 498.781 7.25198 -4.89894
1556000 501.134 7.251 -4.90082
1557000 499.132 7.25275 -4.89851
1558000 500.817 7.25127 -4.90006
1559000 501.676 7.24816 -4.90692
1560000 498.003 7.25 -4.9052
1561000 499.804 7.25046 -4.90108
1562000 500.188 7.25415 -4.89707
1563000 501.085 7.25058 -4.90088
1564000 498.283 7.24703 -4.9088
1565000 501.423 7.25134 -4.89991
1566000 503.359 7.25135 -4.90063
1567000 501.666 7.25009 -4.90356
1568000 501.594 7.25191 -4.89859
1569000 499.942 7.25307 -4.89821
1570000 501.364 7.25137 -4.8996
1571000 500.533 7.25327 -4.89757
1572000 499.596 7.24936 -4.90349
1573000 499.847 7.24961 -4.9038
1574000 500.707 7.25231 -4.89843
1575000 503.126 7.25352 -4.89635
1576000 498.983 7.25012 -4.90235
1577000 500.79 7.2488 -4.90427
1578000 501.306 7.2489 -4.90351
1579000 500.566 7.24913 -4.90481
1580000 499.821 7.25242 -4.89829
1581000 501.514 7.25054 -4.90185
1582000 499.535 7.25072 -4.90221
1583000 499.591 7.25097 -4.8996
1584000 496.816 7.25076 -4.90368
1585000 501.881 7.24997 -4.90166
1586000 499.824 7.24887 -4.90495
1587000 499.208 7.25331 -4.89859
1588000 499.163 7.25148 -4.89902
1589000 496.672 7.25189 -4.90001
1590000 500.446 7.24784 -4.90751
1591000 500.524 7.25194 -4.89785
1592000 500.001 7.24884 -4.904
1593000 497.096 7.25017 -4.90384
1594000 500.054 7.25279 -4.89823
1595000 498.529 7.24921 -4.9034
1596000 501.328 7.24955 -4.90426
1597000 500.052 7.25332 -4.89572
1598000 499.773 7.25198 -4.90014
1599000 498.084 7.24981 -4.90209
1600000 496.59 7.25354 -4.89848
1601000 499.25 7.25252 -4.8981
1602000 502.276 7.24734 -4.90626
1603000 497.83 7.25173 -4.89904
1604000 500.278 7.25031 -4.90252
1605000 499.95 7.25109 -4.90052
1606000 502.793 7.25272 -4.89769
1607000 500.679 7.24725 -4.9073
1608000 497.711 7.25112 -4.90026
1609000 498.395 7.25222 -4.9004
1610000 499.531 7.24832 -4.90553
1611000 500.738 7.25372 -4.89752
1612000 501.253 7.25013 -4.90385
1613000 501.446 7.25043 -4.90179
1614000 498.32 7.25207 -4.90002
1615000 498.7 7.24802 -4.90606
1616000 501.792 7.24926 -4.90313
1617000 499.525 7.2528 -4.89828
1618000 501.114 7.24916 -4.90477
1619000 497.563 7.25298 -4.89745
1620000 501.247 7.25157 -4.8999
1621000 499.152 7.25014 -4.90346
1622000 500.683 7.25073 -4.90171
1623000 501.01 7.25012 -4.90199
1624000 500.105 7.25306 -4.89725
1625000 500.765 7.25227 -4.89877
1626000 501.932 7.25001 -4.90362
1627000 501.257 7.25106 -4.90028
1628000 499.227 7.25396 -4.89629
1629000 499.616 7.25124 -4.90123
1630000 501.48 7.25065 -4.9011
1631000 499.582 7.25098 -4.90242
1632000 499.967 7.25102 -4.90111
1633000 497.302 7.25253 -4.89856
1634000 501.785 7.25094 -4.90013
1635000 498.488 7.25029 -4.90418
1636000 498.416 7.25254 -4.90074
1637000 497.591 7.25456 -4.89444
1638000 499.066 7.25053 -4.90235
1639000 499.823 7.24979 -4.90207
1640000 499.041 7.25299 -4.89926
1641000 498.826 7.25074 -4.90114
1642000 501.534 7.24937 -4.9035
1643000 500.267 7.25237 -4.89968
1644000 498.405 7.25038 -4.90068
1645000 500.05 7.25157 -4.9006
1646000 500.173 7.24814 -4.90445
1647000 501.601 7.24983 -4.90294
1648000 499.008 7.25097 -4.90121
1649000 501.139 7.25262 -4.90091
1650000 499.71 7.24895 -4.90377
1651000 501.693 7.25128 -4.89965
1652000 499.567 7.24965 -4.90523
1653000 498.361 7.25096 -4.9016
1654000 499.076 7.25091 -4.90153
1655000 501.329 7.25136 -4.90037
1656000 498.346 7.24899 -4.90474
1657000 501.729 7.25001 -4.90204
1658000 498.775 7.25113 -4.90142
1659000 500.804 7.25071 -4.90115
1660000 498.507 7.25265 -4.89762
1661000 498.836 7.25006 -4.90498
1662000 498.481 7.25017 -4.90289
1663000 499.04 7.25349 -4.89798
1664000 499.873 7.25128 -4.9005
1665000 499.162 7.25237 -4.89974
1666000 499.294 7.24857 -4.90655
1667000 497.304 7.25401 -4.89619
1668000 501.149 7.25183 -4.89958
1669000 500.178 7.24865 -4.90425
1670000 501.764 7.24969 -4.90194
1671000 499.878 7.2531 -4.89879
1672000 502.321 7.25154 -4.89928
1673000 501.592 7.25181 -4.90116
1674000 499.508 7.25331 -4.89848
1675000 501.689 7.24624 -4.90764
1676000 500.428 7.25165 -4.89966
1677000 500.988 7.25117 -4.90043
1678000 498.66 7.25017 -4.90301
1679000 499.062 7.2503 -4.90247
1680000 497.009 7.25269 -4.89706
1681000 498.486 7.24808 -4.90512
1682000 497.752 7.25211 -4.89932
1683000 500.794 7.24724 -4.90767
1684000 499.367 7.25018 -4.90272
1685000 496.15 7.25136 -4.90127
1686000 501.511 7.25171 -4.9002
1687000 501.478 7.24737 -4.9064
1688000 501.358 7.25338 -4.89824
1689000 502.483 7.25213 -4.89956
1690000 498.922 7.24792 -4.90639
1691000 502.093 7.25119 -4.89974
1692000 499.406 7.25076 -4.90216
1693000 500.305 7.24997 -4.90141
1694000 497.506 7.2536 -4.89702
1695000 501.542 7.25094 -4.9015
1696000 500.706 7.24855 -4.9072
1697000 499.088 7.25117 -4.89942
1698000 501.243 7.25141 -4.90079
1699000 499.04 7.25044 -4.90411
1700000 498.966 7.24805 -4.90563
1701000 500.514 7.25197 -4.90077
1702000 500.507 7.25185 -4.89943
1703000 498.466 7.24838 -4.90605
1704000 500.142 7.25367 -4.89778
1705000 502.118 7.24787 -4.90486
1706000 498.915 7.24873 -4.9067
1707000 500.786 7.25246 -4.89858
1708000 500.567 7.25049 -4.90249
1709000 501.828 7.25012 -4.90113
1710000 499.807 7.24769 -4.90749
1711000 500.095 7.25136 -4.90145
1712000 501.642 7.24957 -4.90189
1713000 499.983 7.25229 -4.9003
1714000 503.26 7.24765 -4.90656
1715000 498.101 7.24888 -4.9055
1716000 499.664 7.25168 -4.9015
1717000 499.444 7.25213 -4.89923
1718000 499.437 7.24973 -4.90434
1719000 499.686 7.24963 -4.90416
1720000 498.035 7.25302 -4.89889
1721000 501.022 7.25186 -4.89828
1722000 499.765 7.25095 -4.90166
1723000 499.126 7.24914 -4.90525
1724000 502.737 7.25068 -4.90163
1725000 501.06 7.25088 -4.9009
1726000 496.773 7.24986 -4.90418
1727000 500.062 7.25243 -4.89774
1728000 500.261 7.25474 -4.89612
1729000 501.026 7.24931 -4.90352
1730000 498.542 7.25013 -4.9031
1731000 500.352 7.25123 -4.90107
1732000 497.629 7.25363 -4.89729
1733000 500.503 7.25081 -4.90129
1734000 499.353 7.24975 -4.90431
1735000 498.447 7.25201 -4.89911
1736000 498.844 7.24782 -4.90789
1737000 501.792 7.25088 -4.90038
1738000 498.527 7.25269 -4.8983
1739000 501.574 7.24811 -4.90664
1740000 500.793 7.25201 -4.90084
1741000 499.622 7.2559 -4.89315
1742000 500.184 7.25221 -4.90063
1743000 501.138 7.25148 -4.90099
1744000 500.282 7.25195 -4.90006
1745000 500.903 7.2523 -4.89814
1746000 499.215 7.24876 -4.90582
1747000 500.697 7.2517 -4.89955
1748000 499.619 7.24947 -4.90394
1749000 501.963 7.2505 -4.90242
1750000 495.212 7.24566 -4.91043
1751000 502.154 7.25154 -4.89924
1752000 498.651 7.25207 -4.89981
1753000 499.092 7.24987 -4.90377
1754000 499.797 7.24931 -4.90463
1755000 503.133 7.25165 -4.89706
1756000 499.533 7.25143 -4.90082
1757000 500.436 7.25067 -4.90165
1758000 499.949 7.25399 -4.89714
1759000 501.034 7.25238 -4.89854
1760000 496.749 7.24948 -4.90386
1761000 499.928 7.25412 -4.89592
1762000 498.941 7.24946 -4.90454
1763000 500.387 7.25057 -4.90114
1764000 501.363 7.25165 -4.89909
1765000 501.103 7.24962 -4.90444
1766000 500.337 7.25253 -4.89996
1767000 501.628 7.25062 -4.90148
1768000 497.384 7.24913 -4.90538
1769000 499.653 7.25549 -4.8946
1770000 500.586 7.24962 -4.90357
1771000 501.31 7.25049 -4.90262
1772000 500.246 7.25327 -4.89781
1773000 499.769 7.24938 -4.90335
1774000 500.394 7.25505 -4.89713
1775000 498.156 7.25103 -4.90095
1776000 497.968 7.25107 -4.90185
1777000 497.493 7.24973 -4.90293
1778000 499.851 7.24844 -4.90683
1779000 500.569 7.2517 -4.89947
1780000 501.3 7.25242 -4.89941
1781000 502.291 7.24821 -4.90475
1782000 501.418 7.2519 -4.90059
1783000 498.165 7.25216 -4.89957
1784000 502.618 7.2501 -4.90249
1785000 500.872 7.25057 -4.90223
1786000 501.397 7.24961 -4.90383
1787000 497.882 7.25262 -4.89988
1788000 501.519 7.25223 -4.89958
1789000 499.753 7.24905 -4.90348
1790000 496.711 7.25077 -4.90324
1791000 500.395 7.25095 -4.90087
1792000 496.868 7.25195 -4.90023
1793000 500.068 7.24749 -4.90611
1794000 500.819 7.24899 -4.90364
1795000 499.68 7.25126 -4.90124
1796000 498.578 7.25373 -4.89735
1797000 499.192 7.24983 -4.90255
1798000 500.757 7.24893 -4.90324
1799000 500.017 7.25155 -4.90107
1800000 499.529 7.2522 -4.90065
1801000 498.622 7.25143 -4.90323
1802000 502.075 7.24904 -4.90347
1803000 501.96 7.24943 -4.90323
1804000 499.883 7.24745 -4.90767
1805000 502.753 7.24961 -4.90465
1806000 498.281 7.25102 -4.90141
1807000 499.881 7.24696 -4.90697
1808000 500.25 7.25264 -4.89834
1809000 502.91 7.25142 -4.89926
1810000 499.473 7.24895 -4.90438
1811000 500.279 7.25313 -4.89799
1812000 500.066 7.24818 -4.90512
1813000 500.172 7.25131 -4.90062
1814000 501.574 7.25202 -4.89931
1815000 497.244 7.24893 -4.90585
1816000 499.951 7.25275 -4.89801
1817000 500.123 7.25311 -4.89933
1818000 503.007 7.24972 -4.90233
1819000 498.82 7.2485 -4.9049
1820000 500.276 7.25157 -4.90038
1821000 500.589 7.25009 -4.90235
1822000 497.466 7.24769 -4.90739
1823000 500.167 7.25114 -4.90069
1824000 502.753 7.25025 -4.90078
1825000 495.362 7.25047 -4.90199
1826000 502.176 7.25536 -4.89298
1827000 499.598 7.24744 -4.90751
1828000 501.089 7.25126 -4.90094
1829000 500.121 7.25267 -4.89777
1830000 500.968 7.24738 -4.9081
1831000 502.219 7.24997 -4.90254
1832000 499.552 7.25019 -4.90299
1833000 500.61 7.25155 -4.9014
1834000 504.422 7.25211 -4.89855
1835000 499.363 7.24921 -4.90379
1836000 503.538 7.24919 -4.90143
1837000 501.547 7.25399 -4.8969
1838000 499.315 7.2512 -4.90072
1839000 500.168 7.25044 -4.90207
1840000 500.322 7.25262 -4.89916
1841000 500.508 7.25205 -4.899
1842000 500.141 7.24983 -4.90255
1843000 499.124 7.25103 -4.90248
1844000 499.721 7.24971 -4.90327
1845000 498.658 7.25351 -4.89802
1846000 499.819 7.24876 -4.90508
1847000 500.418 7.24955 -4.90507
1848000 501.802 7.25249 -4.89962
1849000 502.409 7.24875 -4.90294
1850000 496.919 7.25358 -4.89811
1851000 498.296 7.24675 -4.91029
1852000 500.614 7.25055 -4.90214
1853000 498.779 7.252 -4.90023
1854000 500.527 7.24991 -4.90355
1855000 499.97 7.24969 -4.90281
1856000 499.805 7.25039 -4.90398
1857000 499.276 7.25295 -4.89735
1858000 501.398 7.24908 -4.90416
1859000 499.619 7.25142 -4.90062
1860000 498.257 7.25072 -4.90309
1861000 498.927 7.24984 -4.90122
1862000 498.591 7.25065 -4.90187
1863000 501.741 7.25139 -4.90038
1864000 497.917 7.25288 -4.89801
1865000 500.917 7.24711 -4.9078
1866000 500.229 7.25087 -4.90296
1867000 498.235 7.25062 -4.90241
1868000 502.393 7.25146 -4.89892
1869000 499.524 7.24717 -4.90745
1870000 499.016 7.25139 -4.89976
1871000 498.499 7.25165 -4.90114
1872000 499.867 7.25066 -4.90093
1873000 499.715 7.25183 -4.89981
1874000 501.933 7.24919 -4.90543
1875000 499.533 7.25075 -4.90258
1876000 502.74 7.25452 -4.89583
1877000 501.484 7.24779 -4.90738
1878000 498.901 7.25155 -4.90023
1879000 499.676 7.25063 -4.90244
1880000 498.56 7.25168 -4.90035
1881000 498.56 7.2511 -4.89988
1882000 500.124 7.25274 -4.89962
1883000 499.361 7.24998 -4.90383
1884000 499.789 7.25167 -4.90129
1885000 499.807 7.25188 -4.9007
1886000 499.352 7.24916 -4.9038
1887000 499.148 7.25078 -4.90262
1888000 499.482 7.25313 -4.89823
1889000 497.993 7.25096 -4.90058
1890000 498.755 7.25137 -4.90198
1891000 500.831 7.25229 -4.8993
1892000 497.553 7.24865 -4.90641
1893000 500.551 7.25189 -4.89962
1894000 501.452 7.25397 -4.89739
1895000 499.012 7.24944 -4.90437
1896000 498.27 7.25042 -4.90125
1897000 499.644 7.2539 -4.89734
1898000 500.735 7.24968 -4.90282
1899000 498.53 7.24976 -4.90293
1900000 499.422 7.25303 -4.89845
1901000 500.495 7.24904 -4.90232
1902000 497.803 7.25002 -4.9029
1903000 498.428 7.2499 -4.90487
1904000 499.487 7.25099 -4.89993
1905000 501.358 7.2534 -4.89821
1906000 501.451 7.25105 -4.90112
1907000 498.165 7.25042 -4.90179
1908000 502.445 7.25116 -4.90048
1909000 497.75 7.24992 -4.90445
1910000 500.334 7.24923 -4.90433
1911000 501.097 7.2535 -4.89718
1912000 498.376 7.25022 -4.90358
1913000 494.557 7.24849 -4.9051
1914000 502.143 7.25243 -4.9
1915000 498.198 7.24913 -4.90356
1916000 499.28 7.25333 -4.89686
1917000 499.666 7.24841 -4.90468
1918000 501.635 7.24795 -4.90689
1919000 503.347 7.25198 -4.89817
1920000 499.94 7.24917 -4.90308
1921000 499.084 7.25269 -4.89926
1922000 501.623 7.25124 -4.90062
1923000 499.316 7.25084 -4.90158
1924000 500.047 7.25195 -4.90016
1925000 500.409 7.25251 -4.89762
1926000 499.505 7.24958 -4.90398
1927000 501.118 7.24989 -4.90151
1928000 499.838 7.25065 -4.9018
1929000 501.063 7.25303 -4.89764
1930000 500.727 7.24917 -4.90467
1931000 497.492 7.25158 -4.90013
1932000 500.122 7.25009 -4.90158
1933000 499.511 7.24849 -4.90477
1934000 502.336 7.25108 -4.90094
1935000 497.406 7.25263 -4.89828
1936000 501.224 7.24965 -4.90223
1937000 498.336 7.25142 -4.90083
1938000 501.704 7.25472 -4.89413
1939000 498.892 7.24959 -4.90348
1940000 500.997 7.25062 -4.90224
1941000 500.218 7.25152 -4.90128
1942000 499.83 7.24842 -4.90498
1943000 501.53 7.25351 -4.8968
1944000 500.992 7.25248 -4.89801
1945000 500.899 7.24706 -4.90729
1946000 498.86 7.25091 -4.90179
1947000 502.537 7.25236 -4.89736
1948000 498.918 7.24868 -4.90647
1949000 497.931 7.25025 -4.90375
1950000 500.478 7.2503 -4.90165
1951000 501.172 7.25047 -4.90254
1952000 502.828 7.24999 -4.90137
1953000 498.663 7.24787 -4.90692
1954000 500.125 7.2507 -4.90201
1955000 502.065 7.25025 -4.90075
1956000 498.843 7.25157 -4.90098
1957000 499.654 7.25181 -4.89978
1958000 501.76 7.25158 -4.90185
1959000 499.227 7.24649 -4.90804
1960000 501.12 7.25322 -4.89828
1961000 497.151 7.2484 -4.90539
1962000 500.281 7.25018 -4.90319
1963000 501.154 7.25013 -4.90091
1964000 499.129 7.25308 -4.8972
1965000 496.943 7.25241 -4.89981
1966000 499.604 7.24691 -4.90834
1967000 500.252 7.25091 -4.90228
1968000 499.95 7.25353 -4.89772
1969000 501.259 7.25021 -4.90151
1970000 500.227 7.24997 -4.90204
1971000 501.186 7.25166 -4.89947
1972000 500.463 7.24983 -4.90409
1973000 501.054 7.24963 -4.90215
1974000 497.55 7.25008 -4.90515
1975000 499.929 7.2521 -4.89855
1976000 499.446 7.2508 -4.90015
1977000 498.487 7.25103 -4.9019
1978000 498.861 7.25057 -4.90424
1979000 498.87 7.24942 -4.90412
1980000 502.046 7.25288 -4.89717
1981000 496.192 7.24899 -4.905
1982000 503.975 7.25206 -4.89808
1983000 498.57 7.25214 -4.89979
1984000 501.318 7.25003 -4.90203
1985000 499.373 7.25019 -4.90323
1986000 499.144 7.24917 -4.9036
1987000 497.934 7.2515 -4.89985
1988000 499.81 7.25343 -4.89744
1989000 500.542 7.24966 -4.9033
1990000 501.404 7.24817 -4.90491
1991000 500.552 7.25387 -4.89664
1992000 498.073 7.25163 -4.9014
1993000 500.325 7.25051 -4.90205
1994000 500.375 7.2511 -4.90002
1995000 499.15 7.24631 -4.90911
1996000 501.607 7.25285 -4.89796
1997000 501.156 7.24957 -4.90427
1998000 498.263 7.2512 -4.90128
1999000 504.124 7.2501 -4.90009
2000000 500.196 7.25173 -4.90066
2001000 502.208 7.25197 -4.89882
2002000 497.914 7.24933 -4.90273
2003000 495.292 7.25198 -4.89926
2004000 502.137 7.2534 -4.89645
2005000 501.93 7.24922 -4.90348
2006000 498.687 7.25075 -4.90235
2007000 502.144 7.25281 -4.89777
2008000 498.676 7.24869 -4.90481
2009000 499.072 7.24929 -4.90376
2010000 500.742 7.25171 -4.90047
2011000 500.974 7.25014 -4.90266
2012000 501.507 7.24939 -4.90261
2013000 497.143 7.25287 -4.89782
2014000 500.798 7.25323 -4.89777
2015000 503.295 7.24735 -4.90562
2016000 501.123 7.25263 -4.89729
2017000 500.549 7.25278 -4.8993
2018000 500.655 7.24798 -4.90405
2019000 499.449 7.25197 -4.89906
2020000 502.432 7.25156 -4.89925
2021000 489.354 7.25527 -4.90063
2022000 481.585 7.2534 -4.9094
2023000 470.866 7.25541 -4.91195
2024000 462.083 7.26254 -4.908
2025000 450.789 7.26069 -4.91727
2026000 440.751 7.26397 -4.91864
2027000 433.089 7.26689 -4.92061
2028000 420.701 7.2687 -4.92392
2029000 412.95 7.27274 -4.92482
2030000 401.32 7.27391 -4.92807
2031000 390.473 7.27844 -4.92674
2032000 379.461 7.276 -4.93704
2033000 369.434 7.28139 -4.93508
2034000 362.627 7.2839 -4.93794
2035000 350.541 7.28486 -4.94252
2036000 341.688 7.28999 -4.94086
2037000 330.231 7.29284 -4.94263
2038000 320.792 7.29169 -4.95155
2039000 309.847 7.29541 -4.95167
2040000 301.469 7.29619 -4.95713
